sale_id,sale_date,store_id,product_id,customer_id,qty,unit_price,total_amount,payment_type,city_id,city_name,product_name,category,month,price_band
23496,02-02-2023,83,9,5733,1,230,230,"Cash",9,Surat,Affogato,espresso,2023-02,150-300
23497,06-08-2024,90,8,1927,1,150,150,"UPI",10,Jaipur,Filter Coffee,filter,2024-08,100-150
23498,12-04-2024,53,7,2160,2,210,420,"UPI",6,Pune,Mocha,latte,2024-04,150-300
23499,12-07-2023,120,9,3991,1,230,230,"Card",16,Coimbatore,Affogato,espresso,2023-07,150-300
23500,29-08-2023,2,8,45621,3,150,450,"Card",1,Mumbai,Filter Coffee,filter,2023-08,100-150
23501,26-08-2023,99,4,2624,1,250,250,"Cash",12,Kanpur,Cold Brew,filter,2023-08,150-300
23502,01-02-2025,56,5,2137,1,80,80,"Card",6,Pune,Instant Coffee Sachet,instant,2025-02,50-100
23503,18-08-2023,132,12,2294,1,240,240,"Wallet",18,Patna,Caramel Macchiato,latte,2023-08,150-300
23504,19-01-2025,50,3,45510,1,200,200,"UPI",5,Ahmedabad,Café Latte,latte,2025-01,150-300
23505,09-09-2024,91,4,45394,1,250,250,"Cash",10,Jaipur,Cold Brew,filter,2024-09,150-300
23506,13-07-2024,68,7,45119,1,210,210,"Wallet",8,Kolkata,Mocha,latte,2024-07,150-300
23507,03-11-2023,90,7,1336,3,210,630,"Cash",10,Jaipur,Mocha,latte,2023-11,150-300
23508,08-04-2023,15,10,1221,2,90,180,"UPI",2,Delhi,Instant Strong Coffee,instant,2023-04,50-100
23509,15-03-2024,122,6,1793,1,220,220,"UPI",16,Coimbatore,Iced Americano,espresso,2024-03,150-300
23510,25-07-2024,134,4,368,2,250,500,"Card",19,Vadodara,Cold Brew,filter,2024-07,150-300
23511,25-06-2023,114,3,1620,1,200,200,"Card",14,Indore,Café Latte,latte,2023-06,150-300
23512,01-09-2025,86,10,968,1,90,90,"UPI",10,Jaipur,Instant Strong Coffee,instant,2025-09,50-100
23513,10-11-2023,139,6,3716,2,220,440,"Cash",20,Varanasi,Iced Americano,espresso,2023-11,150-300
23514,05-03-2024,126,9,5107,3,230,690,"UPI",17,Visakhapatnam,Affogato,espresso,2024-03,150-300
23515,10-06-2023,42,2,275,2,180,360,"UPI",4,Hyderabad,Cappuccino,latte,2023-06,150-300
23516,10-02-2025,132,9,5369,1,230,230,"Cash",18,Patna,Affogato,espresso,2025-02,150-300
23517,16-09-2025,104,1,1247,1,120,120,"Card",12,Kanpur,Espresso Shot,espresso,2025-09,100-150
23518,18-03-2023,143,4,3120,2,250,500,"Card",20,Varanasi,Cold Brew,filter,2023-03,150-300
23519,28-03-2023,132,7,165,2,210,420,"UPI",18,Patna,Mocha,latte,2023-03,150-300
23520,10-06-2024,117,10,2212,1,90,90,"Card",15,Bhopal,Instant Strong Coffee,instant,2024-06,50-100
23521,15-03-2024,71,7,3309,1,210,210,"UPI",8,Kolkata,Mocha,latte,2024-03,150-300
23522,20-07-2024,89,4,1314,1,250,250,"UPI",10,Jaipur,Cold Brew,filter,2024-07,150-300
23523,06-06-2024,53,10,4604,1,90,90,"Card",6,Pune,Instant Strong Coffee,instant,2024-06,50-100
23524,13-05-2025,127,10,2020,2,90,180,"UPI",18,Patna,Instant Strong Coffee,instant,2025-05,50-100
23525,09-01-2024,47,3,4319,1,200,200,"Card",5,Ahmedabad,Café Latte,latte,2024-01,150-300
23526,26-03-2024,46,9,2992,1,230,230,"UPI",5,Ahmedabad,Affogato,espresso,2024-03,150-300
23527,02-07-2024,6,7,836,1,210,210,"UPI",1,Mumbai,Mocha,latte,2024-07,150-300
23528,06-07-2024,79,4,3277,1,250,250,"UPI",9,Surat,Cold Brew,filter,2024-07,150-300
23529,24-08-2025,23,3,3406,1,200,200,"Card",3,Bengaluru,Café Latte,latte,2025-08,150-300
23530,06-06-2024,8,5,1442,2,80,160,"UPI",1,Mumbai,Instant Coffee Sachet,instant,2024-06,50-100
23531,18-07-2024,49,6,3867,4,220,880,"Card",5,Ahmedabad,Iced Americano,espresso,2024-07,150-300
23532,06-11-2024,12,8,3947,1,150,150,"Card",2,Delhi,Filter Coffee,filter,2024-11,100-150
23533,19-10-2023,122,7,4104,4,210,840,"UPI",16,Coimbatore,Mocha,latte,2023-10,150-300
23534,11-07-2023,50,1,649,1,120,120,"Card",5,Ahmedabad,Espresso Shot,espresso,2023-07,100-150
23535,20-10-2024,134,4,196,2,250,500,"UPI",19,Vadodara,Cold Brew,filter,2024-10,150-300
23536,17-05-2025,146,7,2473,1,210,210,"UPI",20,Varanasi,Mocha,latte,2025-05,150-300
23537,27-10-2025,21,8,4240,1,150,150,"UPI",2,Delhi,Filter Coffee,filter,2025-10,100-150
23538,30-11-2023,50,7,4089,1,210,210,"Card",5,Ahmedabad,Mocha,latte,2023-11,150-300
23539,13-11-2023,69,2,2346,1,180,180,"Card",8,Kolkata,Cappuccino,latte,2023-11,150-300
23540,02-08-2024,107,7,1829,2,210,420,"Cash",13,Nagpur,Mocha,latte,2024-08,150-300
23541,19-10-2025,69,2,45118,1,180,180,"Cash",8,Kolkata,Cappuccino,latte,2025-10,150-300
23542,21-01-2025,137,9,3467,1,230,230,"Card",19,Vadodara,Affogato,espresso,2025-01,150-300
23543,06-10-2024,4,5,45794,1,80,80,"UPI",1,Mumbai,Instant Coffee Sachet,instant,2024-10,50-100
23544,06-10-2024,87,9,441,1,230,230,"Card",10,Jaipur,Affogato,espresso,2024-10,150-300
23545,01-03-2025,19,8,5419,1,150,150,"UPI",2,Delhi,Filter Coffee,filter,2025-03,100-150
23546,25-03-2023,25,6,5173,5,220,1100,"UPI",3,Bengaluru,Iced Americano,espresso,2023-03,150-300
23547,20-05-2025,3,8,5356,2,150,300,"UPI",1,Mumbai,Filter Coffee,filter,2025-05,100-150
23548,09-08-2025,117,10,3088,1,90,90,"UPI",15,Bhopal,Instant Strong Coffee,instant,2025-08,50-100
23549,07-07-2024,78,10,2457,1,90,90,"UPI",9,Surat,Instant Strong Coffee,instant,2024-07,50-100
23550,13-01-2023,73,11,45571,1,190,190,"Card",8,Kolkata,Flat White,latte,2023-01,150-300
23551,13-04-2024,31,6,905,1,220,220,"UPI",3,Bengaluru,Iced Americano,espresso,2024-04,150-300
23552,20-06-2025,25,6,4738,2,220,440,"UPI",3,Bengaluru,Iced Americano,espresso,2025-06,150-300
23553,23-05-2023,94,7,45010,1,210,210,"Card",11,Lucknow,Mocha,latte,2023-05,150-300
23554,16-02-2023,47,7,45797,1,210,210,"Cash",5,Ahmedabad,Mocha,latte,2023-02,150-300
23555,19-02-2025,144,1,45878,1,120,120,"Card",20,Varanasi,Espresso Shot,espresso,2025-02,100-150
23556,10-10-2024,26,9,5400,2,230,460,"Cash",3,Bengaluru,Affogato,espresso,2024-10,150-300
23557,20-03-2023,12,1,5144,1,120,120,"UPI",2,Delhi,Espresso Shot,espresso,2023-03,100-150
23558,01-04-2024,40,2,4809,2,180,360,"Card",4,Hyderabad,Cappuccino,latte,2024-04,150-300
23559,09-11-2023,28,10,4393,1,90,90,"UPI",3,Bengaluru,Instant Strong Coffee,instant,2023-11,50-100
23560,04-05-2023,22,2,1119,1,180,180,"Card",2,Delhi,Cappuccino,latte,2023-05,150-300
23561,05-01-2025,123,11,215,2,190,380,"Cash",17,Visakhapatnam,Flat White,latte,2025-01,150-300
23562,18-05-2023,81,2,45707,2,180,360,"UPI",9,Surat,Cappuccino,latte,2023-05,150-300
23563,29-07-2024,2,3,4702,2,200,400,"UPI",1,Mumbai,Café Latte,latte,2024-07,150-300
23564,27-05-2024,95,12,920,1,240,240,"UPI",11,Lucknow,Caramel Macchiato,latte,2024-05,150-300
23565,02-01-2025,112,9,4646,2,230,460,"Cash",14,Indore,Affogato,espresso,2025-01,150-300
23566,18-05-2025,48,4,468,1,250,250,"Card",5,Ahmedabad,Cold Brew,filter,2025-05,150-300
23567,13-05-2024,68,11,2272,1,190,190,"Card",8,Kolkata,Flat White,latte,2024-05,150-300
23568,04-09-2023,33,2,216,1,180,180,"Card",3,Bengaluru,Cappuccino,latte,2023-09,150-300
23569,26-05-2023,47,11,3205,1,190,190,"UPI",5,Ahmedabad,Flat White,latte,2023-05,150-300
23570,30-08-2025,145,11,45502,5,190,950,"UPI",20,Varanasi,Flat White,latte,2025-08,150-300
23571,18-06-2025,33,4,2482,1,250,250,"UPI",3,Bengaluru,Cold Brew,filter,2025-06,150-300
23572,10-12-2024,90,4,45659,1,250,250,"UPI",10,Jaipur,Cold Brew,filter,2024-12,150-300
23573,24-06-2025,14,4,1366,1,250,250,"Cash",2,Delhi,Cold Brew,filter,2025-06,150-300
23574,26-12-2023,62,6,3741,1,220,220,"UPI",7,Chennai,Iced Americano,espresso,2023-12,150-300
23575,13-12-2023,43,6,45173,2,220,440,"Card",4,Hyderabad,Iced Americano,espresso,2023-12,150-300
23576,30-08-2024,2,3,3690,1,200,200,"Card",1,Mumbai,Café Latte,latte,2024-08,150-300
23577,13-05-2025,11,9,2029,2,230,460,"Card",1,Mumbai,Affogato,espresso,2025-05,150-300
23578,19-08-2024,99,1,2591,1,120,120,"UPI",12,Kanpur,Espresso Shot,espresso,2024-08,100-150
23579,13-03-2023,107,10,4778,2,90,180,"Card",13,Nagpur,Instant Strong Coffee,instant,2023-03,50-100
23580,15-08-2025,112,9,747,1,230,230,"UPI",14,Indore,Affogato,espresso,2025-08,150-300
23581,12-01-2024,69,12,1887,1,240,240,"UPI",8,Kolkata,Caramel Macchiato,latte,2024-01,150-300
23582,17-04-2023,39,2,4141,3,180,540,"UPI",4,Hyderabad,Cappuccino,latte,2023-04,150-300
23583,14-10-2024,58,12,3068,1,240,240,"UPI",6,Pune,Caramel Macchiato,latte,2024-10,150-300
23584,25-02-2023,64,3,2951,1,200,200,"Cash",7,Chennai,Café Latte,latte,2023-02,150-300
23585,24-03-2025,101,8,2439,1,150,150,"Card",12,Kanpur,Filter Coffee,filter,2025-03,100-150
23586,13-06-2025,106,7,44998,2,210,420,"UPI",13,Nagpur,Mocha,latte,2025-06,150-300
23587,15-03-2025,106,7,1559,1,210,210,"UPI",13,Nagpur,Mocha,latte,2025-03,150-300
23588,25-02-2025,88,4,2445,1,250,250,"Card",10,Jaipur,Cold Brew,filter,2025-02,150-300
23589,28-04-2025,51,5,45033,1,80,80,"Card",6,Pune,Instant Coffee Sachet,instant,2025-04,50-100
23590,28-06-2024,28,5,45579,4,80,320,"Card",3,Bengaluru,Instant Coffee Sachet,instant,2024-06,50-100
23591,30-09-2025,41,8,1501,1,150,150,"Card",4,Hyderabad,Filter Coffee,filter,2025-09,100-150
23592,07-02-2023,122,3,1732,1,200,200,"UPI",16,Coimbatore,Café Latte,latte,2023-02,150-300
23593,17-05-2023,73,2,1866,1,180,180,"UPI",8,Kolkata,Cappuccino,latte,2023-05,150-300
23594,21-02-2023,4,10,115,2,90,180,"Cash",1,Mumbai,Instant Strong Coffee,instant,2023-02,50-100
23595,26-07-2024,89,9,282,1,230,230,"Card",10,Jaipur,Affogato,espresso,2024-07,150-300
23596,31-07-2024,82,6,5166,1,220,220,"Card",9,Surat,Iced Americano,espresso,2024-07,150-300
23597,07-05-2025,140,11,816,1,190,190,"Card",20,Varanasi,Flat White,latte,2025-05,150-300
23598,02-11-2023,32,3,738,1,200,200,"Card",3,Bengaluru,Café Latte,latte,2023-11,150-300
23599,16-07-2025,145,5,3470,1,80,80,"Cash",20,Varanasi,Instant Coffee Sachet,instant,2025-07,50-100
23600,02-05-2023,123,4,4071,1,250,250,"UPI",17,Visakhapatnam,Cold Brew,filter,2023-05,150-300
23601,25-05-2023,18,2,3510,1,180,180,"UPI",2,Delhi,Cappuccino,latte,2023-05,150-300
23602,17-06-2023,92,10,45499,1,90,90,"Cash",11,Lucknow,Instant Strong Coffee,instant,2023-06,50-100
23603,27-07-2024,21,5,4751,1,80,80,"Cash",2,Delhi,Instant Coffee Sachet,instant,2024-07,50-100
23604,14-11-2023,75,3,2620,2,200,400,"Cash",8,Kolkata,Café Latte,latte,2023-11,150-300
23605,27-09-2023,22,10,2094,1,90,90,"Card",2,Delhi,Instant Strong Coffee,instant,2023-09,50-100
23606,09-03-2023,113,8,2800,1,150,150,"UPI",14,Indore,Filter Coffee,filter,2023-03,100-150
23607,09-09-2023,24,4,5276,2,250,500,"Card",3,Bengaluru,Cold Brew,filter,2023-09,150-300
23608,22-09-2024,130,6,5512,2,220,440,"Cash",18,Patna,Iced Americano,espresso,2024-09,150-300
23609,18-03-2024,119,3,45094,2,200,400,"UPI",15,Bhopal,Café Latte,latte,2024-03,150-300
23610,17-03-2023,26,9,4725,3,230,690,"Cash",3,Bengaluru,Affogato,espresso,2023-03,150-300
23611,21-02-2023,131,7,4986,1,210,210,"UPI",18,Patna,Mocha,latte,2023-02,150-300
23612,07-08-2025,18,5,5060,1,80,80,"Card",2,Delhi,Instant Coffee Sachet,instant,2025-08,50-100
23613,22-10-2023,144,5,44994,2,80,160,"Card",20,Varanasi,Instant Coffee Sachet,instant,2023-10,50-100
23614,04-01-2024,146,9,21,2,230,460,"UPI",20,Varanasi,Affogato,espresso,2024-01,150-300
23615,04-12-2023,38,1,1761,1,120,120,"UPI",4,Hyderabad,Espresso Shot,espresso,2023-12,100-150
23616,05-06-2025,3,3,45369,2,200,400,"UPI",1,Mumbai,Café Latte,latte,2025-06,150-300
23617,04-11-2024,1,12,4834,1,240,240,"Card",1,Mumbai,Caramel Macchiato,latte,2024-11,150-300
23618,13-01-2024,3,10,1295,1,90,90,"UPI",1,Mumbai,Instant Strong Coffee,instant,2024-01,50-100
23619,15-02-2025,25,12,30,1,240,240,"UPI",3,Bengaluru,Caramel Macchiato,latte,2025-02,150-300
23620,01-07-2025,142,1,3825,1,120,120,"UPI",20,Varanasi,Espresso Shot,espresso,2025-07,100-150
23621,08-03-2023,76,9,45295,1,230,230,"UPI",9,Surat,Affogato,espresso,2023-03,150-300
23622,15-10-2023,60,5,4850,1,80,80,"Card",7,Chennai,Instant Coffee Sachet,instant,2023-10,50-100
23623,04-01-2023,85,2,840,1,180,180,"Card",9,Surat,Cappuccino,latte,2023-01,150-300
23624,02-01-2024,2,11,2380,5,190,950,"UPI",1,Mumbai,Flat White,latte,2024-01,150-300
23625,24-04-2025,52,8,3839,3,150,450,"Cash",6,Pune,Filter Coffee,filter,2025-04,100-150
23626,20-05-2025,122,6,3767,1,220,220,"UPI",16,Coimbatore,Iced Americano,espresso,2025-05,150-300
23627,15-09-2025,138,12,2304,2,240,480,"Card",19,Vadodara,Caramel Macchiato,latte,2025-09,150-300
23628,26-11-2024,29,9,1528,1,230,230,"Card",3,Bengaluru,Affogato,espresso,2024-11,150-300
23629,16-03-2025,39,4,45214,2,250,500,"UPI",4,Hyderabad,Cold Brew,filter,2025-03,150-300
23630,21-09-2023,52,3,3712,1,200,200,"Cash",6,Pune,Café Latte,latte,2023-09,150-300
23631,14-10-2025,33,6,952,1,220,220,"UPI",3,Bengaluru,Iced Americano,espresso,2025-10,150-300
23632,08-04-2023,52,8,45771,4,150,600,"UPI",6,Pune,Filter Coffee,filter,2023-04,100-150
23633,19-05-2025,143,12,5928,1,240,240,"UPI",20,Varanasi,Caramel Macchiato,latte,2025-05,150-300
23634,06-04-2025,110,10,1769,1,90,90,"Card",14,Indore,Instant Strong Coffee,instant,2025-04,50-100
23635,13-08-2025,62,7,3701,1,210,210,"Card",7,Chennai,Mocha,latte,2025-08,150-300
23636,25-11-2023,86,9,45732,1,230,230,"Card",10,Jaipur,Affogato,espresso,2023-11,150-300
23637,31-03-2025,22,10,45190,2,90,180,"Card",2,Delhi,Instant Strong Coffee,instant,2025-03,50-100
23638,06-04-2024,127,7,258,1,210,210,"Cash",18,Patna,Mocha,latte,2024-04,150-300
23639,16-03-2024,132,5,4600,2,80,160,"UPI",18,Patna,Instant Coffee Sachet,instant,2024-03,50-100
23640,29-11-2024,141,5,2598,1,80,80,"UPI",20,Varanasi,Instant Coffee Sachet,instant,2024-11,50-100
23641,18-03-2025,141,5,4171,1,80,80,"Card",20,Varanasi,Instant Coffee Sachet,instant,2025-03,50-100
23642,04-06-2023,71,5,3867,1,80,80,"Cash",8,Kolkata,Instant Coffee Sachet,instant,2023-06,50-100
23643,02-10-2024,43,10,2099,1,90,90,"Card",4,Hyderabad,Instant Strong Coffee,instant,2024-10,50-100
23644,04-12-2024,49,11,45747,3,190,570,"UPI",5,Ahmedabad,Flat White,latte,2024-12,150-300
23645,02-11-2024,53,10,5415,5,90,450,"UPI",6,Pune,Instant Strong Coffee,instant,2024-11,50-100
23646,19-09-2024,36,8,2819,1,150,150,"Wallet",4,Hyderabad,Filter Coffee,filter,2024-09,100-150
23647,21-01-2024,81,1,45625,1,120,120,"UPI",9,Surat,Espresso Shot,espresso,2024-01,100-150
23648,29-02-2024,77,1,5590,1,120,120,"UPI",9,Surat,Espresso Shot,espresso,2024-02,100-150
23649,29-07-2023,71,12,2316,2,240,480,"UPI",8,Kolkata,Caramel Macchiato,latte,2023-07,150-300
23650,13-01-2023,90,2,45567,2,180,360,"UPI",10,Jaipur,Cappuccino,latte,2023-01,150-300
23651,24-04-2025,139,1,3765,1,120,120,"Cash",20,Varanasi,Espresso Shot,espresso,2025-04,100-150
23652,28-12-2023,2,3,1445,1,200,200,"UPI",1,Mumbai,Café Latte,latte,2023-12,150-300
23653,09-04-2024,92,12,3417,1,240,240,"UPI",11,Lucknow,Caramel Macchiato,latte,2024-04,150-300
23654,07-03-2025,132,8,1211,2,150,300,"UPI",18,Patna,Filter Coffee,filter,2025-03,100-150
23655,25-05-2023,138,9,3555,4,230,920,"Wallet",19,Vadodara,Affogato,espresso,2023-05,150-300
23656,16-10-2023,125,4,189,3,250,750,"Card",17,Visakhapatnam,Cold Brew,filter,2023-10,150-300
23657,01-04-2024,139,3,5445,2,200,400,"UPI",20,Varanasi,Café Latte,latte,2024-04,150-300
23658,17-10-2023,12,7,45771,3,210,630,"Cash",2,Delhi,Mocha,latte,2023-10,150-300
23659,20-09-2024,74,3,5877,1,200,200,"Card",8,Kolkata,Café Latte,latte,2024-09,150-300
23660,06-11-2024,57,6,5941,1,220,220,"Card",6,Pune,Iced Americano,espresso,2024-11,150-300
23661,29-03-2024,76,7,45723,1,210,210,"Card",9,Surat,Mocha,latte,2024-03,150-300
23662,16-01-2025,14,9,1973,3,230,690,"UPI",2,Delhi,Affogato,espresso,2025-01,150-300
23663,08-03-2024,85,6,1432,1,220,220,"UPI",9,Surat,Iced Americano,espresso,2024-03,150-300
23664,20-08-2023,126,6,569,2,220,440,"UPI",17,Visakhapatnam,Iced Americano,espresso,2023-08,150-300
23665,03-10-2024,51,12,45216,1,240,240,"UPI",6,Pune,Caramel Macchiato,latte,2024-10,150-300
23666,21-04-2024,119,4,1129,2,250,500,"Card",15,Bhopal,Cold Brew,filter,2024-04,150-300
23667,02-03-2024,6,1,1315,1,120,120,"UPI",1,Mumbai,Espresso Shot,espresso,2024-03,100-150
23668,16-02-2023,35,2,161,1,180,180,"UPI",4,Hyderabad,Cappuccino,latte,2023-02,150-300
23669,05-02-2024,135,1,2586,2,120,240,"UPI",19,Vadodara,Espresso Shot,espresso,2024-02,100-150
23670,20-12-2024,86,3,1075,1,200,200,"Card",10,Jaipur,Café Latte,latte,2024-12,150-300
23671,04-10-2025,130,9,304,4,230,920,"UPI",18,Patna,Affogato,espresso,2025-10,150-300
23672,18-05-2025,11,10,45568,1,90,90,"Card",1,Mumbai,Instant Strong Coffee,instant,2025-05,50-100
23673,29-10-2023,47,3,5343,1,200,200,"UPI",5,Ahmedabad,Café Latte,latte,2023-10,150-300
23674,16-09-2023,84,6,45353,1,220,220,"UPI",9,Surat,Iced Americano,espresso,2023-09,150-300
23675,07-02-2025,19,5,3229,1,80,80,"UPI",2,Delhi,Instant Coffee Sachet,instant,2025-02,50-100
23676,19-07-2025,2,5,1049,1,80,80,"Card",1,Mumbai,Instant Coffee Sachet,instant,2025-07,50-100
23677,05-11-2024,109,3,45646,3,200,600,"UPI",13,Nagpur,Café Latte,latte,2024-11,150-300
23678,23-09-2024,115,4,2090,1,250,250,"Card",14,Indore,Cold Brew,filter,2024-09,150-300
23679,08-01-2024,34,2,4423,2,180,360,"UPI",3,Bengaluru,Cappuccino,latte,2024-01,150-300
23680,18-11-2024,77,1,1485,5,120,600,"UPI",9,Surat,Espresso Shot,espresso,2024-11,100-150
23681,11-07-2025,21,4,1427,1,250,250,"Card",2,Delhi,Cold Brew,filter,2025-07,150-300
23682,08-10-2025,96,3,816,1,200,200,"UPI",11,Lucknow,Café Latte,latte,2025-10,150-300
23683,23-05-2024,46,8,4341,2,150,300,"UPI",5,Ahmedabad,Filter Coffee,filter,2024-05,100-150
23684,16-03-2025,133,3,1947,1,200,200,"Card",19,Vadodara,Café Latte,latte,2025-03,150-300
23685,25-05-2023,139,7,5019,1,210,210,"Cash",20,Varanasi,Mocha,latte,2023-05,150-300
23686,03-05-2025,32,2,45299,1,180,180,"Card",3,Bengaluru,Cappuccino,latte,2025-05,150-300
23687,06-01-2025,5,2,4266,2,180,360,"Card",1,Mumbai,Cappuccino,latte,2025-01,150-300
23688,20-11-2024,78,2,2284,1,180,180,"UPI",9,Surat,Cappuccino,latte,2024-11,150-300
23689,14-04-2024,103,11,66,1,190,190,"UPI",12,Kanpur,Flat White,latte,2024-04,150-300
23690,28-02-2024,127,9,3703,1,230,230,"UPI",18,Patna,Affogato,espresso,2024-02,150-300
23691,04-08-2025,70,10,3912,1,90,90,"Card",8,Kolkata,Instant Strong Coffee,instant,2025-08,50-100
23692,29-05-2025,76,9,240,1,230,230,"UPI",9,Surat,Affogato,espresso,2025-05,150-300
23693,20-09-2023,63,3,2665,1,200,200,"UPI",7,Chennai,Café Latte,latte,2023-09,150-300
23694,28-04-2024,39,12,4370,1,240,240,"Cash",4,Hyderabad,Caramel Macchiato,latte,2024-04,150-300
23695,26-08-2024,76,5,4600,1,80,80,"UPI",9,Surat,Instant Coffee Sachet,instant,2024-08,50-100
23696,28-03-2025,92,5,5936,5,80,400,"Card",11,Lucknow,Instant Coffee Sachet,instant,2025-03,50-100
23697,23-11-2024,12,3,3083,1,200,200,"Card",2,Delhi,Café Latte,latte,2024-11,150-300
23698,28-10-2025,45,12,3696,1,240,240,"Card",4,Hyderabad,Caramel Macchiato,latte,2025-10,150-300
23699,18-05-2023,119,7,3810,2,210,420,"Card",15,Bhopal,Mocha,latte,2023-05,150-300
23700,20-04-2024,24,10,3261,2,90,180,"Card",3,Bengaluru,Instant Strong Coffee,instant,2024-04,50-100
23701,04-02-2024,79,5,2392,2,80,160,"Card",9,Surat,Instant Coffee Sachet,instant,2024-02,50-100
23702,19-08-2024,48,1,5677,1,120,120,"UPI",5,Ahmedabad,Espresso Shot,espresso,2024-08,100-150
23703,05-08-2025,51,2,2146,1,180,180,"Card",6,Pune,Cappuccino,latte,2025-08,150-300
23704,04-12-2023,115,1,93,1,120,120,"Card",14,Indore,Espresso Shot,espresso,2023-12,100-150
23705,02-06-2025,56,1,1433,1,120,120,"Card",6,Pune,Espresso Shot,espresso,2025-06,100-150
23706,15-08-2025,121,1,1766,2,120,240,"UPI",16,Coimbatore,Espresso Shot,espresso,2025-08,100-150
23707,04-06-2024,102,3,3434,1,200,200,"Card",12,Kanpur,Café Latte,latte,2024-06,150-300
23708,23-01-2024,146,2,2121,1,180,180,"UPI",20,Varanasi,Cappuccino,latte,2024-01,150-300
23709,23-05-2023,13,9,4623,2,230,460,"Card",2,Delhi,Affogato,espresso,2023-05,150-300
23710,23-05-2024,34,11,1161,1,190,190,"Card",3,Bengaluru,Flat White,latte,2024-05,150-300
23711,28-05-2024,144,10,4073,1,90,90,"Card",20,Varanasi,Instant Strong Coffee,instant,2024-05,50-100
23712,10-11-2024,17,10,45810,1,90,90,"UPI",2,Delhi,Instant Strong Coffee,instant,2024-11,50-100
23713,18-09-2024,139,6,5026,1,220,220,"Cash",20,Varanasi,Iced Americano,espresso,2024-09,150-300
23714,28-04-2024,61,11,1692,2,190,380,"UPI",7,Chennai,Flat White,latte,2024-04,150-300
23715,12-10-2025,46,5,5602,1,80,80,"Card",5,Ahmedabad,Instant Coffee Sachet,instant,2025-10,50-100
23716,12-08-2023,106,9,1942,1,230,230,"Card",13,Nagpur,Affogato,espresso,2023-08,150-300
23717,01-11-2023,137,9,1763,1,230,230,"UPI",19,Vadodara,Affogato,espresso,2023-11,150-300
23718,13-08-2025,114,8,3528,1,150,150,"UPI",14,Indore,Filter Coffee,filter,2025-08,100-150
23719,09-03-2024,133,1,4614,1,120,120,"Cash",19,Vadodara,Espresso Shot,espresso,2024-03,100-150
23720,16-01-2023,38,9,5590,1,230,230,"UPI",4,Hyderabad,Affogato,espresso,2023-01,150-300
23721,26-08-2023,88,7,4125,1,210,210,"UPI",10,Jaipur,Mocha,latte,2023-08,150-300
23722,31-08-2025,100,8,4712,1,150,150,"Card",12,Kanpur,Filter Coffee,filter,2025-08,100-150
23723,11-08-2024,56,1,45150,1,120,120,"Card",6,Pune,Espresso Shot,espresso,2024-08,100-150
23724,25-06-2025,83,12,417,3,240,720,"Card",9,Surat,Caramel Macchiato,latte,2025-06,150-300
23725,18-01-2023,64,3,2059,3,200,600,"Cash",7,Chennai,Café Latte,latte,2023-01,150-300
23726,12-05-2025,56,9,5404,1,230,230,"Card",6,Pune,Affogato,espresso,2025-05,150-300
23727,28-05-2025,101,3,4669,3,200,600,"Wallet",12,Kanpur,Café Latte,latte,2025-05,150-300
23728,05-08-2024,58,7,1876,1,210,210,"UPI",6,Pune,Mocha,latte,2024-08,150-300
23729,21-02-2024,9,2,45900,2,180,360,"Wallet",1,Mumbai,Cappuccino,latte,2024-02,150-300
23730,04-07-2025,22,9,4912,1,230,230,"Card",2,Delhi,Affogato,espresso,2025-07,150-300
23731,26-08-2024,53,3,45833,1,200,200,"Card",6,Pune,Café Latte,latte,2024-08,150-300
23732,29-08-2024,121,8,2700,1,150,150,"Card",16,Coimbatore,Filter Coffee,filter,2024-08,100-150
23733,11-10-2024,58,10,5134,1,90,90,"Card",6,Pune,Instant Strong Coffee,instant,2024-10,50-100
23734,17-03-2025,20,3,2030,1,200,200,"UPI",2,Delhi,Café Latte,latte,2025-03,150-300
23735,10-04-2023,56,5,1365,1,80,80,"Cash",6,Pune,Instant Coffee Sachet,instant,2023-04,50-100
23736,09-07-2023,106,4,45343,2,250,500,"Card",13,Nagpur,Cold Brew,filter,2023-07,150-300
23737,24-10-2025,115,6,4101,1,220,220,"UPI",14,Indore,Iced Americano,espresso,2025-10,150-300
23738,15-04-2025,23,8,1815,1,150,150,"Cash",3,Bengaluru,Filter Coffee,filter,2025-04,100-150
23739,10-10-2023,42,1,125,2,120,240,"Card",4,Hyderabad,Espresso Shot,espresso,2023-10,100-150
23740,05-08-2023,106,9,334,1,230,230,"UPI",13,Nagpur,Affogato,espresso,2023-08,150-300
23741,14-06-2025,68,8,3769,1,150,150,"UPI",8,Kolkata,Filter Coffee,filter,2025-06,100-150
23742,15-08-2023,47,11,1552,2,190,380,"UPI",5,Ahmedabad,Flat White,latte,2023-08,150-300
23743,13-01-2024,32,3,681,3,200,600,"Card",3,Bengaluru,Café Latte,latte,2024-01,150-300
23744,30-10-2025,38,6,4929,1,220,220,"Card",4,Hyderabad,Iced Americano,espresso,2025-10,150-300
23745,06-10-2025,16,7,4588,1,210,210,"Card",2,Delhi,Mocha,latte,2025-10,150-300
23746,05-09-2025,89,8,2669,1,150,150,"Card",10,Jaipur,Filter Coffee,filter,2025-09,100-150
23747,29-09-2025,20,6,2987,1,220,220,"Cash",2,Delhi,Iced Americano,espresso,2025-09,150-300
23748,31-07-2023,48,6,3539,1,220,220,"Cash",5,Ahmedabad,Iced Americano,espresso,2023-07,150-300
