sale_id,sale_date,store_id,product_id,customer_id,qty,unit_price,total_amount,payment_type
22703,2024-01-28,69,12,45064,2,240,480,UPI
22704,2025-08-30,17,5,5370,1,80,80,Card
22705,2025-04-01,112,4,44956,1,250,250,UPI
22706,2023-05-28,95,12,3473,1,240,240,UPI
22707,2023-05-10,5,3,4024,1,200,200,Card
22708,2024-09-30,122,10,5368,1,90,90,Card
22709,2024-06-09,47,11,2881,1,190,190,Card
22710,2025-06-19,114,5,5206,1,80,80,Card
22711,2024-06-27,84,3,5310,1,200,200,UPI
22712,2024-07-15,127,2,3315,1,180,180,Card
22713,2025-05-08,84,8,2256,1,150,150,UPI
22714,2025-08-29,59,7,1530,2,210,420,Card
22715,2024-08-01,44,8,1954,1,150,150,Card
22716,2025-06-08,103,12,1144,1,240,240,UPI
22717,2024-02-05,139,10,5124,1,90,90,Cash
22718,2023-09-17,116,9,894,1,230,230,UPI
22719,2023-04-24,56,12,2928,1,240,240,Card
22720,2025-08-25,52,12,2876,1,240,240,Card
22721,2024-01-19,124,3,5767,1,200,200,UPI
22722,2025-02-15,110,5,1233,1,80,80,Cash
22723,2025-06-10,47,9,3866,1,230,230,Card
22724,2023-11-03,81,4,4163,4,250,1000,UPI
22725,2023-06-12,103,4,45186,1,250,250,UPI
22726,2023-11-21,38,1,1688,1,120,120,UPI
22727,2024-09-29,79,2,45894,1,180,180,Cash
22728,2023-10-28,44,5,972,1,80,80,UPI
22729,2024-09-03,84,1,5720,1,120,120,Card
22730,2024-06-06,108,11,5812,1,190,190,UPI
22731,2025-06-14,144,12,4985,1,240,240,Wallet
22732,2025-02-10,46,6,4581,1,220,220,UPI
22733,2023-10-03,110,6,1049,2,220,440,UPI
22734,2025-01-29,11,9,45564,4,230,920,UPI
22735,2024-09-12,50,2,22,2,180,360,UPI
22736,2024-12-17,7,8,3166,2,150,300,Cash
22737,2024-10-26,88,4,755,1,250,250,UPI
22738,2025-03-18,81,7,45822,2,210,420,UPI
22739,2025-02-03,73,3,4091,2,200,400,Cash
22740,2025-01-09,109,5,1027,1,80,80,Card
22741,2025-01-28,54,4,45686,1,250,250,Card
22742,2024-07-22,93,3,4661,1,200,200,Card
22743,2025-06-01,117,8,1305,1,150,150,UPI
22744,2023-11-22,22,9,1107,1,230,230,UPI
22745,2024-07-14,14,10,2546,1,90,90,UPI
22746,2025-05-18,29,3,1149,1,200,200,UPI
22747,2024-10-22,138,3,2926,1,200,200,Card
22748,2023-04-22,47,4,45685,2,250,500,Card
22749,2023-11-21,93,8,1500,1,150,150,Card
22750,2024-04-24,37,7,3953,1,210,210,UPI
22751,2023-05-19,44,6,2510,1,220,220,Card
22752,2025-01-24,115,7,2768,1,210,210,UPI
22753,2024-02-03,45,10,2375,1,90,90,Cash
22754,2025-07-14,62,11,379,1,190,190,UPI
22755,2023-04-24,88,7,2161,1,210,210,Card
22756,2025-06-27,9,5,2512,1,80,80,Card
22757,2024-06-21,85,4,5651,1,250,250,UPI
22758,2023-12-08,111,7,2179,1,210,210,UPI
22759,2025-05-12,78,2,3834,1,180,180,Cash
22760,2023-02-06,30,2,837,1,180,180,Card
22761,2025-04-30,6,10,5899,1,90,90,UPI
22762,2025-10-10,134,6,5431,2,220,440,UPI
22763,2025-04-25,124,12,4057,1,240,240,Card
22764,2024-04-07,112,6,1526,1,220,220,Cash
22765,2023-10-06,129,9,4106,1,230,230,UPI
22766,2024-11-02,128,4,5660,2,250,500,Cash
22767,2025-02-02,40,6,5608,2,220,440,Card
22768,2023-07-22,128,3,5034,1,200,200,UPI
22769,2023-10-26,16,12,217,1,240,240,Cash
22770,2023-11-08,1,5,17,1,80,80,Cash
22771,2025-08-02,115,10,5494,2,90,180,Card
22772,2025-07-31,123,12,849,1,240,240,Cash
22773,2023-01-21,29,5,321,2,80,160,Card
22774,2025-01-31,25,12,716,1,240,240,Card
22775,2024-09-22,92,11,4348,3,190,570,Card
22776,2023-06-28,123,4,1338,4,250,1000,Cash
22777,2024-07-18,35,5,1665,1,80,80,UPI
22778,2023-02-12,116,4,2069,1,250,250,Cash
22779,2023-02-21,91,12,5643,1,240,240,UPI
22780,2023-05-26,136,4,437,1,250,250,UPI
22781,2023-04-27,122,5,45688,1,80,80,Cash
22782,2023-05-08,17,11,4491,1,190,190,Cash
22783,2023-12-14,124,2,1732,1,180,180,Cash
22784,2025-08-05,12,3,1127,1,200,200,UPI
22785,2023-06-15,27,7,5796,1,210,210,Card
22786,2024-06-03,73,8,1887,1,150,150,UPI
22787,2024-04-23,28,5,2004,1,80,80,Card
22788,2025-03-27,75,7,45043,2,210,420,Card
22789,2023-01-01,115,11,45054,1,190,190,Card
22790,2024-04-23,49,10,45274,1,90,90,UPI
22791,2024-03-15,58,10,3641,3,90,270,Card
22792,2023-10-12,36,4,2308,1,250,250,Cash
22793,2023-11-05,99,1,5360,1,120,120,UPI
22794,2024-10-03,21,5,3785,1,80,80,UPI
22795,2024-01-26,3,4,1076,2,250,500,Cash
22796,2025-02-14,114,11,5766,1,190,190,UPI
22797,2025-08-18,84,6,419,1,220,220,Card
22798,2023-08-31,56,7,3802,1,210,210,Cash
22799,2023-04-26,32,2,5604,1,180,180,UPI
22800,2024-02-11,75,11,5254,1,190,190,Cash
22801,2025-06-27,2,1,910,1,120,120,UPI
22802,2025-07-26,4,11,5539,2,190,380,Card
22803,2023-01-20,82,6,3827,1,220,220,UPI
22804,2023-05-16,94,7,3078,1,210,210,UPI
22805,2023-01-04,9,2,5363,1,180,180,Card
22806,2025-03-25,95,4,2733,2,250,500,UPI
22807,2024-09-03,17,5,1965,1,80,80,Card
22808,2023-06-01,122,1,3133,1,120,120,Card
22809,2024-08-20,37,9,1008,1,230,230,Card
22810,2024-01-24,29,11,4504,1,190,190,Card
22811,2024-12-16,127,9,141,2,230,460,UPI
22812,2025-07-29,115,11,5945,1,190,190,UPI
22813,2023-01-29,114,8,459,1,150,150,UPI
22814,2024-04-29,74,6,45538,1,220,220,Card
22815,2025-09-03,98,10,45078,1,90,90,Cash
22816,2025-10-20,31,8,386,1,150,150,UPI
22817,2025-07-25,33,7,4127,2,210,420,Wallet
22818,2025-06-05,86,12,678,2,240,480,Cash
22819,2023-05-20,145,6,45867,1,220,220,Card
22820,2024-06-16,48,12,44955,1,240,240,UPI
22821,2025-01-17,101,12,5346,4,240,960,Card
22822,2023-12-15,13,8,1184,1,150,150,Card
22823,2025-04-03,124,4,3045,3,250,750,Card
22824,2025-10-24,30,6,3340,1,220,220,UPI
22825,2023-02-11,49,12,45813,2,240,480,UPI
22826,2024-08-15,28,9,1139,1,230,230,UPI
22827,2024-12-06,118,7,45459,1,210,210,UPI
22828,2025-08-10,63,2,3951,1,180,180,Card
22829,2025-06-08,49,2,5866,1,180,180,Card
22830,2024-08-14,92,3,2278,2,200,400,Wallet
22831,2024-12-18,130,2,45954,1,180,180,Wallet
22832,2023-12-26,51,11,5225,1,190,190,Wallet
22833,2024-08-24,38,6,5040,2,220,440,Wallet
22834,2024-12-03,38,6,1338,4,220,880,Card
22835,2023-10-09,35,7,513,2,210,420,UPI
22836,2023-02-26,34,1,2519,1,120,120,Cash
22837,2025-06-26,141,11,45518,1,190,190,UPI
22838,2024-09-04,52,12,2607,1,240,240,Wallet
22839,2023-07-03,86,7,2004,4,210,840,Card
22840,2023-03-11,39,3,4653,1,200,200,UPI
22841,2023-10-09,136,8,894,1,150,150,UPI
22842,2023-10-28,96,10,1391,1,90,90,UPI
22843,2024-12-12,28,10,5732,3,90,270,UPI
22844,2023-10-09,132,2,1910,1,180,180,UPI
22845,2024-11-02,50,1,2766,1,120,120,Wallet
22846,2024-04-19,141,9,2945,1,230,230,Card
22847,2023-12-14,60,8,70,2,150,300,Card
22848,2023-09-27,10,1,956,1,120,120,UPI
22849,2023-03-30,133,3,318,1,200,200,Card
22850,2024-07-19,145,9,5510,3,230,690,UPI
22851,2025-03-01,117,11,45208,3,190,570,Cash
22852,2024-08-24,109,5,45598,1,80,80,UPI
22853,2025-05-31,145,12,5943,2,240,480,Wallet
22854,2025-05-29,112,1,3300,1,120,120,UPI
22855,2024-11-12,82,6,3964,1,220,220,Card
22856,2023-09-03,106,8,3720,2,150,300,Cash
22857,2024-02-19,35,11,5449,1,190,190,Cash
22858,2024-07-18,44,7,1008,5,210,1050,Card
22859,2025-08-21,6,5,45528,1,80,80,Card
22860,2024-12-29,110,10,5076,1,90,90,UPI
22861,2023-06-10,57,1,5913,1,120,120,UPI
22862,2025-10-29,59,9,2872,1,230,230,UPI
22863,2025-09-29,39,12,45172,1,240,240,Cash
22864,2024-07-19,107,7,2462,1,210,210,Card
22865,2024-07-16,116,2,45491,2,180,360,UPI
22866,2024-11-20,33,6,1868,1,220,220,UPI
22867,2025-08-18,7,10,1280,1,90,90,UPI
22868,2023-10-31,34,10,3207,1,90,90,UPI
22869,2023-09-01,78,3,3622,1,200,200,UPI
22870,2025-01-29,87,6,2021,1,220,220,UPI
22871,2024-12-26,75,11,45492,1,190,190,UPI
22872,2023-01-12,80,4,1484,1,250,250,Card
22873,2023-07-04,41,5,2229,4,80,320,Card
22874,2023-06-29,90,8,5819,1,150,150,Card
22875,2024-06-05,55,2,4293,3,180,540,Card
22876,2024-04-23,69,8,8,1,150,150,Cash
22877,2025-08-18,50,3,5808,1,200,200,Card
22878,2023-05-29,146,5,45652,1,80,80,UPI
22879,2024-12-25,114,1,60,1,120,120,UPI
22880,2025-02-14,103,2,5398,1,180,180,UPI
22881,2023-11-16,109,6,2943,4,220,880,UPI
22882,2025-08-29,14,4,45448,3,250,750,Card
22883,2023-10-12,59,1,1130,1,120,120,UPI
22884,2024-10-04,24,5,5244,1,80,80,Card
22885,2023-01-08,20,8,5438,5,150,750,UPI
22886,2025-06-29,106,12,2632,3,240,720,UPI
22887,2024-10-20,71,4,2328,1,250,250,UPI
22888,2025-02-28,63,9,538,1,230,230,Card
22889,2024-06-12,139,2,2069,2,180,360,Card
22890,2024-09-23,94,8,1719,3,150,450,UPI
22891,2025-02-28,63,5,3930,1,80,80,Cash
22892,2025-05-07,82,8,4224,1,150,150,UPI
22893,2025-04-12,143,7,4409,2,210,420,Card
22894,2025-09-22,42,7,1560,1,210,210,UPI
22895,2025-05-04,32,11,4166,1,190,190,Card
22896,2024-10-14,80,8,3650,5,150,750,UPI
22897,2023-04-08,1,2,100,1,180,180,UPI
22898,2023-02-24,32,4,4407,1,250,250,Card
22899,2025-03-24,139,5,888,1,80,80,Card
22900,2024-06-16,17,9,45759,1,230,230,Cash
22901,2025-07-28,41,11,4803,4,190,760,UPI
22902,2025-01-06,51,5,2772,1,80,80,Card
22903,2023-11-08,108,4,572,1,250,250,Cash
22904,2024-06-22,83,6,45024,1,220,220,Cash
22905,2025-02-17,41,9,2285,2,230,460,Card
22906,2024-08-10,68,4,3345,1,250,250,Wallet
22907,2025-01-13,102,12,5590,1,240,240,Card
22908,2025-07-07,145,3,3051,3,200,600,Card
22909,2024-03-31,71,12,1360,1,240,240,Card
22910,2023-11-27,139,1,2009,1,120,120,Card
22911,2023-10-30,7,10,2017,1,90,90,Card
22912,2024-09-30,48,4,5752,1,250,250,Cash
22913,2024-03-01,48,8,773,1,150,150,UPI
22914,2024-02-26,85,4,835,1,250,250,UPI
22915,2025-02-09,120,9,3133,2,230,460,Cash
22916,2023-03-21,1,3,45382,1,200,200,UPI
22917,2023-09-19,32,7,45257,1,210,210,UPI
22918,2024-08-17,37,9,45229,3,230,690,UPI
22919,2023-11-08,46,12,45565,3,240,720,Card
22920,2023-08-22,14,12,5777,2,240,480,UPI
22921,2025-01-31,116,5,5452,2,80,160,Card
22922,2024-09-06,133,6,5148,1,220,220,Card
22923,2025-02-04,77,5,444,1,80,80,UPI
22924,2025-10-18,20,9,5473,1,230,230,UPI
22925,2024-10-21,130,7,1520,4,210,840,Card
22926,2024-06-28,128,2,45238,5,180,900,Card
22927,2025-07-12,106,11,45160,2,190,380,UPI
22928,2024-09-03,44,11,5715,1,190,190,Card
22929,2024-02-14,121,8,2198,1,150,150,UPI
22930,2024-06-04,133,4,476,1,250,250,Wallet
22931,2025-03-16,87,7,5455,2,210,420,Card
22932,2024-11-21,73,4,1452,1,250,250,UPI
22933,2025-10-15,7,5,2256,1,80,80,UPI
22934,2024-08-24,105,8,1127,1,150,150,Card
22935,2024-08-21,76,3,3810,1,200,200,Card
22936,2025-08-19,35,6,531,1,220,220,UPI
22937,2024-02-07,138,8,952,1,150,150,Card
22938,2025-06-25,24,9,1475,1,230,230,Card
22939,2025-09-10,70,8,912,1,150,150,UPI
22940,2024-02-16,50,2,45945,1,180,180,UPI
22941,2024-11-18,12,4,2392,2,250,500,UPI
22942,2023-05-02,109,4,1726,1,250,250,Card
22943,2024-06-25,97,7,2165,1,210,210,UPI
22944,2024-07-03,78,3,45329,1,200,200,Card
22945,2025-09-03,21,2,3005,1,180,180,Card
22946,2024-01-06,146,9,493,3,230,690,UPI
22947,2024-03-03,122,12,5433,1,240,240,Card
22948,2024-11-19,48,11,5619,1,190,190,Card
22949,2024-01-28,126,1,2472,1,120,120,UPI
22950,2024-05-11,54,7,3488,1,210,210,Cash
22951,2025-10-03,97,9,2210,1,230,230,Cash
22952,2023-02-26,105,2,3027,1,180,180,UPI
22953,2025-09-18,143,1,4047,1,120,120,Card
22954,2023-07-21,46,2,565,1,180,180,Card
22955,2024-01-29,12,7,3834,2,210,420,Cash
22956,2023-02-06,47,5,5319,1,80,80,UPI
22957,2024-07-20,89,7,3557,1,210,210,Card
22958,2024-01-10,21,11,45933,1,190,190,Card
22959,2024-11-18,143,7,21,1,210,210,UPI
22960,2025-02-08,111,2,45918,1,180,180,UPI
22961,2023-09-21,38,8,3584,1,150,150,Card
22962,2025-07-21,52,3,4781,2,200,400,Cash
22963,2025-10-02,19,1,44963,1,120,120,UPI
22964,2023-01-09,58,3,1170,1,200,200,UPI
22965,2025-05-18,54,9,1682,2,230,460,Cash
22966,2024-02-28,55,7,4112,2,210,420,UPI
22967,2025-03-25,3,8,5913,1,150,150,UPI
22968,2025-08-07,126,12,3732,1,240,240,Cash
22969,2024-09-10,120,11,1208,1,190,190,UPI
22970,2024-05-04,140,1,3649,1,120,120,UPI
22971,2023-12-19,74,4,44935,1,250,250,Card
22972,2025-09-23,57,6,45795,2,220,440,UPI
22973,2025-08-26,120,4,940,1,250,250,UPI
22974,2024-02-06,65,9,464,1,230,230,Card
22975,2024-05-31,63,9,409,1,230,230,Cash
22976,2023-02-11,134,11,5633,1,190,190,Card
22977,2024-01-04,129,3,3733,1,200,200,Card
22978,2024-11-15,125,10,3008,1,90,90,UPI
22979,2024-06-26,2,8,1443,2,150,300,Cash
22980,2024-03-10,10,4,3947,1,250,250,UPI
22981,2025-05-10,118,6,5080,1,220,220,UPI
22982,2023-02-20,18,1,1894,2,120,240,Wallet
22983,2025-01-18,106,3,5269,1,200,200,Card
22984,2025-03-26,25,8,5001,1,150,150,Cash
22985,2023-01-12,140,6,2587,1,220,220,Card
22986,2024-08-04,71,6,4932,5,220,1100,UPI
22987,2023-12-23,79,6,3913,3,220,660,Card
22988,2025-04-06,123,5,45787,5,80,400,UPI
22989,2023-12-02,59,1,4004,1,120,120,Card
22990,2023-11-05,31,9,3105,1,230,230,Wallet
22991,2025-04-09,20,2,2056,1,180,180,UPI
22992,2024-07-31,8,3,3033,1,200,200,Cash
22993,2024-09-17,140,4,2187,3,250,750,Card
22994,2025-06-20,142,6,338,1,220,220,Card
22995,2023-10-20,6,5,1830,1,80,80,UPI
22996,2023-10-17,48,4,3241,1,250,250,UPI
22997,2025-08-01,131,11,5710,2,190,380,Card
22998,2023-07-07,53,5,3986,1,80,80,Card
22999,2024-01-20,139,4,3711,2,250,500,UPI
23000,2024-09-24,74,6,3724,1,220,220,UPI
23001,2025-07-22,38,8,2287,1,150,150,UPI
23002,2024-08-12,94,2,3498,1,180,180,UPI
23003,2024-04-15,72,9,3635,4,230,920,UPI
23004,2025-03-26,124,4,1379,2,250,500,Cash
23005,2023-03-08,100,8,1041,1,150,150,Card
23006,2024-03-05,120,11,45311,1,190,190,UPI
23007,2023-02-15,84,8,3802,1,150,150,Card
23008,2025-01-07,90,11,2253,1,190,190,UPI
23009,2023-12-10,101,7,4955,2,210,420,UPI
23010,2024-12-13,91,8,893,1,150,150,Card
23011,2023-11-21,70,11,3351,1,190,190,Cash
23012,2023-03-28,2,2,5318,1,180,180,Cash
23013,2024-03-02,38,10,5597,1,90,90,UPI
23014,2023-05-16,102,3,234,1,200,200,UPI
23015,2024-06-30,25,10,4000,1,90,90,UPI
23016,2023-01-03,126,10,45270,1,90,90,UPI
23017,2024-08-23,105,8,2197,1,150,150,Card
23018,2023-12-06,119,11,687,1,190,190,Wallet
23019,2023-10-02,14,4,4133,1,250,250,Card
23020,2024-02-05,80,10,781,1,90,90,UPI
23021,2023-02-15,132,12,45062,2,240,480,Card
23022,2024-05-03,115,8,363,1,150,150,Card
23023,2023-06-10,47,8,44929,2,150,300,UPI
23024,2023-03-13,17,11,5766,2,190,380,UPI
23025,2023-08-08,91,9,5027,2,230,460,UPI
23026,2024-09-25,140,9,2869,2,230,460,UPI
23027,2024-07-14,65,10,1420,1,90,90,Cash
23028,2025-03-13,7,6,783,1,220,220,Card
23029,2023-12-25,96,2,201,1,180,180,Card
23030,2025-04-07,70,3,2646,4,200,800,Card
23031,2024-12-03,92,3,2738,1,200,200,UPI
23032,2025-09-08,78,12,303,1,240,240,Card
23033,2025-06-22,122,10,3128,1,90,90,Cash
23034,2024-11-01,110,3,1643,1,200,200,UPI
23035,2023-11-16,91,10,3114,1,90,90,UPI
23036,2023-11-10,7,4,4607,1,250,250,Card
23037,2024-03-28,67,9,541,1,230,230,Card
23038,2024-09-04,110,3,2450,1,200,200,Cash
23039,2024-12-26,10,1,4296,2,120,240,UPI
23040,2024-03-12,33,1,3618,1,120,120,Card
23041,2025-10-03,63,3,836,1,200,200,Cash
23042,2024-10-25,116,9,5129,3,230,690,UPI
23043,2024-02-18,127,10,4977,1,90,90,UPI
23044,2024-09-04,75,12,2536,5,240,1200,Cash
23045,2024-11-01,96,1,5431,1,120,120,UPI
23046,2023-02-28,137,10,1649,2,90,180,Card
23047,2024-01-20,129,1,4464,1,120,120,UPI
23048,2023-12-06,96,11,5576,2,190,380,UPI
23049,2023-08-01,54,7,4253,1,210,210,Cash
23050,2025-01-24,120,1,1539,1,120,120,UPI
23051,2023-11-02,38,9,394,2,230,460,UPI
23052,2025-06-05,47,3,5864,1,200,200,Cash
23053,2025-08-20,50,4,532,1,250,250,Cash
23054,2025-01-07,30,12,5021,1,240,240,Cash
23055,2024-02-15,34,6,2286,1,220,220,Cash
23056,2023-06-23,136,7,4785,2,210,420,UPI
23057,2024-06-05,79,9,2943,3,230,690,UPI
23058,2025-07-12,82,12,4349,1,240,240,UPI
23059,2023-08-16,87,10,116,1,90,90,Card
23060,2023-03-25,10,9,45889,1,230,230,UPI
23061,2025-06-13,86,4,917,1,250,250,Card
23062,2024-03-16,139,9,1291,2,230,460,Card
23063,2023-04-19,79,8,3445,1,150,150,Card
23064,2023-03-24,116,7,45448,1,210,210,Card
23065,2023-05-18,125,4,3794,1,250,250,Cash
23066,2023-02-02,39,12,5508,1,240,240,Card
23067,2023-10-06,39,12,5325,2,240,480,Cash
23068,2025-09-03,138,5,3391,1,80,80,UPI
23069,2025-01-29,112,7,1699,1,210,210,Card
23070,2024-11-08,82,4,1287,1,250,250,UPI
23071,2023-03-11,20,12,4442,1,240,240,UPI
23072,2025-01-20,48,2,45064,1,180,180,UPI
23073,2025-04-08,75,5,3535,1,80,80,Card
23074,2023-06-21,129,3,277,1,200,200,Cash
23075,2025-07-15,76,11,1603,1,190,190,Card
23076,2024-05-24,97,5,849,2,80,160,UPI
23077,2023-06-28,69,6,358,1,220,220,UPI
23078,2024-08-31,130,12,1078,1,240,240,Cash
23079,2024-04-09,100,5,375,1,80,80,Wallet
23080,2025-03-15,44,4,857,2,250,500,UPI
23081,2024-02-12,79,11,2538,1,190,190,UPI
23082,2025-07-08,128,4,4047,5,250,1250,Card
23083,2024-12-17,15,1,4802,1,120,120,Wallet
23084,2025-01-09,97,10,605,1,90,90,UPI
23085,2025-05-28,33,11,1449,1,190,190,Card
23086,2025-09-11,82,2,1621,2,180,360,Wallet
23087,2024-12-30,145,1,5094,1,120,120,Wallet
23088,2023-11-11,142,11,4472,4,190,760,Wallet
23089,2025-03-16,34,5,4931,3,80,240,UPI
23090,2023-11-01,138,8,2898,1,150,150,UPI
23091,2024-01-02,85,6,995,2,220,440,UPI
23092,2023-02-03,8,5,45805,1,80,80,UPI
23093,2024-10-25,72,12,45911,1,240,240,Card
23094,2023-05-16,66,4,45656,1,250,250,Cash
23095,2024-02-14,22,10,5471,1,90,90,UPI
23096,2024-01-26,115,11,45732,3,190,570,UPI
23097,2023-11-30,94,1,839,1,120,120,Cash
23098,2024-05-14,90,1,3705,2,120,240,UPI
23099,2024-11-25,51,8,3702,1,150,150,Cash
23100,2025-10-14,62,3,3930,1,200,200,UPI
23101,2024-07-30,63,1,4395,1,120,120,UPI
23102,2024-02-23,2,6,2150,1,220,220,Cash
23103,2025-01-04,7,6,1130,1,220,220,Card
23104,2025-03-31,124,5,665,4,80,320,Card
23105,2025-07-05,14,7,4391,1,210,210,Cash
23106,2023-11-23,109,2,5211,1,180,180,Cash
23107,2024-06-14,64,12,5620,1,240,240,Card
23108,2023-02-05,88,5,559,2,80,160,UPI
23109,2024-06-18,77,7,45345,1,210,210,Cash
23110,2025-09-23,31,5,2187,1,80,80,Card
23111,2023-10-12,120,8,2403,2,150,300,Card
23112,2024-09-28,56,10,1535,1,90,90,Card
23113,2023-02-19,132,9,2549,4,230,920,Wallet
23114,2023-10-16,129,7,5848,1,210,210,Cash
23115,2024-12-26,60,8,4761,1,150,150,UPI
23116,2023-02-15,74,10,5025,1,90,90,Wallet
23117,2024-09-18,64,2,1182,1,180,180,Card
23118,2025-03-30,104,9,3085,1,230,230,UPI
23119,2024-12-31,62,10,766,1,90,90,Card
23120,2024-06-03,114,6,5868,1,220,220,Card
23121,2024-11-03,65,12,1162,1,240,240,UPI
23122,2024-12-31,127,4,3590,1,250,250,Card
23123,2023-04-04,89,8,4281,1,150,150,UPI
23124,2025-01-17,94,9,5087,2,230,460,Card
23125,2023-05-13,58,6,2814,1,220,220,Card
23126,2025-09-15,89,6,743,1,220,220,Card
23127,2025-04-21,21,1,45446,1,120,120,UPI
23128,2023-07-06,51,3,45599,1,200,200,Cash
23129,2023-09-06,1,11,3385,1,190,190,Card
23130,2025-07-20,123,8,2926,1,150,150,UPI
23131,2023-10-11,41,12,3798,1,240,240,Card
23132,2024-01-07,92,6,4138,1,220,220,UPI
23133,2024-09-12,78,10,433,1,90,90,Card
23134,2023-05-28,31,5,5873,2,80,160,Cash
23135,2023-12-06,45,1,4506,1,120,120,UPI
23136,2025-06-04,96,10,4390,3,90,270,Cash
23137,2023-06-20,55,5,45858,2,80,160,Wallet
23138,2023-07-17,18,2,5623,1,180,180,UPI
23139,2023-10-19,89,4,4853,1,250,250,Wallet
23140,2025-02-03,91,4,5531,1,250,250,Card
23141,2024-12-18,119,11,444,4,190,760,UPI
23142,2024-01-29,50,1,1580,1,120,120,Cash
23143,2024-07-19,5,7,4474,1,210,210,UPI
23144,2025-07-18,36,8,1039,1,150,150,UPI
23145,2025-09-28,111,2,390,5,180,900,Cash
23146,2025-07-02,47,1,4466,1,120,120,Card
23147,2025-03-20,100,10,45691,1,90,90,UPI
23148,2024-04-07,131,12,5578,1,240,240,UPI
23149,2023-06-09,38,7,444,1,210,210,Wallet
23150,2023-11-18,83,4,1856,1,250,250,Card
23151,2024-01-21,138,4,5422,1,250,250,Card
23152,2025-02-12,128,5,4979,5,80,400,Card
23153,2024-09-30,97,1,805,1,120,120,UPI
23154,2025-02-16,1,3,3636,2,200,400,UPI
23155,2024-11-23,78,5,2235,2,80,160,Card
23156,2023-01-14,61,5,1634,1,80,80,UPI
23157,2024-06-03,96,9,3722,1,230,230,Cash
23158,2025-02-23,71,9,45312,1,230,230,Card
23159,2023-01-19,99,5,4297,1,80,80,UPI
23160,2025-01-30,101,8,45565,4,150,600,Card
23161,2025-06-18,9,12,1062,1,240,240,Card
23162,2023-04-13,20,10,2154,5,90,450,UPI
23163,2023-03-11,131,7,2534,1,210,210,Wallet
23164,2025-09-02,13,12,3279,1,240,240,UPI
23165,2024-09-20,104,1,2020,1,120,120,UPI
23166,2025-09-23,138,11,44945,1,190,190,Card
23167,2024-07-18,100,2,45687,1,180,180,UPI
23168,2023-07-05,105,6,1356,1,220,220,Wallet
23169,2023-02-16,43,12,4625,1,240,240,UPI
23170,2024-10-25,33,8,2306,1,150,150,Card
23171,2024-02-20,58,2,4317,1,180,180,Card
23172,2023-03-05,77,1,654,1,120,120,Card
23173,2025-02-09,83,8,3536,2,150,300,Cash
23174,2023-02-25,70,12,3096,1,240,240,UPI
23175,2024-12-07,87,6,4231,2,220,440,UPI
23176,2025-03-30,110,2,44973,2,180,360,UPI
23177,2023-11-15,61,3,45590,1,200,200,UPI
23178,2025-04-15,26,12,5699,3,240,720,Card
23179,2025-09-29,27,11,5157,4,190,760,Cash
23180,2024-04-13,41,12,452,1,240,240,Card
23181,2024-11-16,14,8,3186,1,150,150,Cash
23182,2025-04-04,89,5,293,3,80,240,Card
23183,2024-02-22,96,2,1548,1,180,180,Cash
23184,2025-03-06,54,12,5161,1,240,240,UPI
23185,2023-11-01,55,5,45762,1,80,80,Card
23186,2023-01-17,129,2,4246,1,180,180,UPI
23187,2023-12-21,48,7,3173,1,210,210,UPI
23188,2024-01-31,31,1,4644,1,120,120,UPI
23189,2025-03-14,49,9,3364,2,230,460,Card
23190,2024-06-29,100,7,3441,2,210,420,UPI
23191,2024-12-19,65,2,1988,1,180,180,UPI
23192,2023-11-27,36,7,45231,1,210,210,Card
23193,2024-11-03,103,5,4492,1,80,80,UPI
23194,2024-05-25,74,5,1237,1,80,80,UPI
23195,2025-10-22,17,6,1824,1,220,220,UPI
23196,2024-03-18,138,8,1540,1,150,150,Card
23197,2023-01-12,106,9,5855,2,230,460,UPI
23198,2024-03-28,30,7,904,1,210,210,Wallet
23199,2024-02-12,96,7,3040,2,210,420,UPI
23200,2025-08-21,64,10,1526,2,90,180,UPI
23201,2023-07-20,78,12,1715,1,240,240,UPI
23202,2025-01-14,30,1,1942,1,120,120,UPI
23203,2023-10-14,83,5,4982,1,80,80,Card
23204,2025-03-09,2,11,5823,1,190,190,UPI
23205,2023-03-31,69,7,2812,2,210,420,Wallet
23206,2025-08-12,39,9,45334,1,230,230,UPI
23207,2023-01-16,50,4,1529,1,250,250,Cash
23208,2023-10-21,35,10,45127,1,90,90,Card
23209,2023-07-02,14,5,521,1,80,80,Card
23210,2024-12-02,30,8,1560,2,150,300,UPI
23211,2025-05-10,50,10,3383,4,90,360,Card
23212,2025-02-25,25,5,805,2,80,160,Card
23213,2024-01-16,59,5,3966,1,80,80,Card
23214,2025-10-27,132,3,5090,3,200,600,UPI
23215,2024-08-28,93,3,5290,3,200,600,UPI
23216,2024-02-03,65,4,5986,1,250,250,Card
23217,2024-01-17,5,4,5079,2,250,500,Card
23218,2023-05-09,79,10,5485,1,90,90,Cash
23219,2024-10-26,70,6,45713,1,220,220,UPI
23220,2025-02-03,127,9,2681,1,230,230,UPI
23221,2025-03-17,103,1,5478,1,120,120,UPI
23222,2024-05-20,11,2,5680,1,180,180,Cash
23223,2025-08-27,102,12,1191,3,240,720,UPI
23224,2025-02-19,57,6,1648,1,220,220,UPI
23225,2024-02-19,23,9,5227,1,230,230,UPI
23226,2024-02-10,41,2,411,2,180,360,UPI
23227,2024-02-20,120,10,4895,5,90,450,Cash
